,PINCP,AGEP,RAC1P,MAR,SCHL,COW,OCCP,RELP,SEX,RELP_category
12077,0,18-40,1,5,3,1.0,7210.0,2,1,Direct Dependents
12079,1,40-60,1,3,4,1.0,6442.0,0,1,Self and Spouse
12081,1,40-60,1,1,3,1.0,7200.0,1,1,Self and Spouse
12082,0,18-40,1,1,5,1.0,4435.0,0,0,Self and Spouse
12083,0,18-40,1,1,5,1.0,700.0,1,1,Self and Spouse
12086,0,40-60,1,1,5,7.0,4540.0,0,0,Self and Spouse
12087,0,60-80,1,1,4,7.0,4540.0,1,1,Self and Spouse
12088,1,18-40,1,3,6,1.0,1006.0,0,1,Self and Spouse
12091,0,18-40,1,3,4,1.0,3603.0,13,0,Peers and Similar Relations
12092,0,18-40,1,5,4,1.0,5240.0,0,0,Self and Spouse
12093,0,18-40,1,5,3,1.0,6442.0,5,1,Peers and Similar Relations
12094,0,18-40,1,5,4,1.0,5400.0,12,0,Peers and Similar Relations
12095,1,60-80,1,3,4,1.0,150.0,0,1,Self and Spouse
12096,0,60-80,0,1,7,2.0,2310.0,0,1,Self and Spouse
12097,0,40-60,0,1,3,1.0,4760.0,1,0,Self and Spouse
12098,0,18-40,1,1,6,1.0,4700.0,0,0,Self and Spouse
12102,0,40-60,1,1,3,1.0,9130.0,0,1,Self and Spouse
12104,0,40-60,1,1,4,7.0,4850.0,0,1,Self and Spouse
12105,0,40-60,1,1,3,6.0,4920.0,1,0,Self and Spouse
12106,0,18-40,1,5,6,1.0,3422.0,2,1,Direct Dependents
12108,0,18-40,1,1,4,1.0,5120.0,0,1,Self and Spouse
12109,0,18-40,1,1,4,1.0,4720.0,1,0,Self and Spouse
12110,1,40-60,1,1,6,1.0,440.0,0,1,Self and Spouse
12111,0,40-60,1,1,6,1.0,2310.0,1,0,Self and Spouse
12112,0,18-40,0,5,4,1.0,9620.0,0,1,Self and Spouse
12113,0,18-40,1,5,6,1.0,735.0,0,0,Self and Spouse
12114,0,18-40,1,5,7,5.0,1640.0,0,0,Self and Spouse
12117,1,18-40,1,1,3,1.0,4000.0,0,1,Self and Spouse
12118,0,18-40,1,1,3,1.0,4220.0,1,0,Self and Spouse
12120,1,18-40,1,1,7,1.0,136.0,0,1,Self and Spouse
12121,0,18-40,1,1,6,6.0,7800.0,1,0,Self and Spouse
12131,1,18-40,1,1,7,2.0,2205.0,0,1,Self and Spouse
12132,0,18-40,1,1,4,1.0,2861.0,1,0,Self and Spouse
12139,0,18-40,1,1,6,1.0,1105.0,1,1,Self and Spouse
12144,1,18-40,1,4,7,3.0,230.0,0,0,Self and Spouse
12148,1,60-80,1,3,3,7.0,4920.0,0,0,Self and Spouse
12149,0,40-60,1,1,6,7.0,800.0,0,0,Self and Spouse
12150,1,40-60,1,1,4,1.0,6355.0,1,1,Self and Spouse
12152,1,60-80,1,1,4,1.0,4710.0,0,1,Self and Spouse
12153,0,40-60,1,1,5,4.0,5220.0,1,0,Self and Spouse
12155,0,60-80,1,1,5,4.0,5250.0,0,0,Self and Spouse
12156,0,60-80,1,1,3,7.0,9130.0,1,1,Self and Spouse
12157,1,18-40,1,1,5,1.0,1530.0,0,1,Self and Spouse
12158,0,18-40,1,1,4,1.0,3601.0,1,0,Self and Spouse
12161,0,60-80,1,1,6,1.0,2700.0,0,0,Self and Spouse
12163,1,60-80,1,2,5,1.0,4760.0,0,0,Self and Spouse
12165,0,18-40,1,1,3,1.0,4251.0,1,1,Self and Spouse
12167,0,60-80,1,1,4,1.0,440.0,0,1,Self and Spouse
12169,0,18-40,1,1,5,2.0,1031.0,0,0,Self and Spouse
12170,0,18-40,1,1,5,1.0,9645.0,1,1,Self and Spouse
12175,1,60-80,1,1,4,1.0,1935.0,0,1,Self and Spouse
12176,0,40-60,1,1,3,1.0,5600.0,1,0,Self and Spouse
12177,0,18-40,0,1,4,4.0,2006.0,0,1,Self and Spouse
12178,0,18-40,1,1,4,1.0,5160.0,1,0,Self and Spouse
12181,1,60-80,1,1,4,1.0,7420.0,0,1,Self and Spouse
12183,0,40-60,1,4,3,1.0,4720.0,0,0,Self and Spouse
12184,0,18-40,1,3,3,1.0,9645.0,2,1,Direct Dependents
12185,0,18-40,1,5,3,1.0,4020.0,2,1,Direct Dependents
12186,0,40-60,1,5,3,1.0,4140.0,5,1,Peers and Similar Relations
12187,0,18-40,1,5,3,1.0,9645.0,15,0,Lodgers and Non-Family Members
12189,0,18-40,1,1,5,1.0,410.0,0,1,Self and Spouse
12190,0,18-40,1,1,5,5.0,3323.0,1,0,Self and Spouse
12191,1,40-60,1,3,6,2.0,3255.0,0,0,Self and Spouse
12192,0,18-40,1,5,5,3.0,3300.0,10,1,Extended and Distant Relatives
12194,1,18-40,1,1,6,1.0,5000.0,1,1,Self and Spouse
12197,0,40-60,1,1,4,1.0,440.0,0,1,Self and Spouse
12198,1,40-60,1,1,7,2.0,725.0,1,0,Self and Spouse
12199,0,18-40,1,5,3,1.0,6765.0,2,1,Direct Dependents
12201,1,40-60,1,3,4,1.0,9645.0,0,1,Self and Spouse
12203,1,40-60,1,1,4,1.0,5260.0,1,1,Self and Spouse
12208,1,40-60,1,1,4,1.0,4920.0,0,0,Self and Spouse
12209,1,40-60,1,1,6,7.0,4760.0,1,1,Self and Spouse
12211,1,18-40,1,1,4,1.0,9620.0,0,1,Self and Spouse
12212,0,18-40,1,1,6,3.0,2310.0,1,0,Self and Spouse
12215,0,18-40,1,1,4,3.0,5521.0,0,0,Self and Spouse
12216,0,40-60,1,1,3,1.0,9510.0,1,1,Self and Spouse
12217,0,18-40,1,1,4,1.0,5240.0,9,0,Extended and Distant Relatives
12218,1,60-80,1,2,3,4.0,230.0,10,0,Extended and Distant Relatives
12219,0,18-40,1,5,3,1.0,9130.0,10,1,Extended and Distant Relatives
12220,0,18-40,1,5,3,3.0,2440.0,0,0,Self and Spouse
12225,1,40-60,1,1,6,2.0,350.0,1,0,Self and Spouse
12232,0,60-80,1,1,3,3.0,9130.0,0,1,Self and Spouse
12233,0,40-60,1,1,3,2.0,4230.0,1,0,Self and Spouse
12234,0,40-60,1,1,6,4.0,4210.0,0,0,Self and Spouse
12235,1,18-40,1,1,6,1.0,440.0,0,1,Self and Spouse
12242,0,40-60,1,1,4,1.0,2640.0,0,1,Self and Spouse
12243,1,40-60,1,1,4,1.0,5710.0,1,0,Self and Spouse
12244,0,18-40,1,5,4,1.0,3603.0,2,0,Direct Dependents
12246,0,18-40,1,1,4,7.0,420.0,0,1,Self and Spouse
12253,0,18-40,1,1,4,1.0,5240.0,0,0,Self and Spouse
12254,0,18-40,1,1,7,2.0,420.0,1,1,Self and Spouse
12258,1,18-40,1,1,7,1.0,3050.0,0,1,Self and Spouse
12259,0,18-40,1,1,6,1.0,5260.0,1,0,Self and Spouse
12263,0,60-80,1,1,4,7.0,5610.0,0,1,Self and Spouse
12264,1,60-80,1,1,5,8.0,3255.0,1,0,Self and Spouse
12265,1,60-80,1,3,4,3.0,5740.0,0,0,Self and Spouse
12266,0,40-60,1,3,3,1.0,4760.0,2,1,Direct Dependents
12267,0,18-40,1,5,6,1.0,4110.0,2,1,Direct Dependents
12268,1,18-40,1,1,6,1.0,4850.0,0,0,Self and Spouse
12269,0,18-40,1,1,6,6.0,4810.0,1,1,Self and Spouse
12271,1,18-40,1,1,4,1.0,1430.0,0,0,Self and Spouse
12272,0,18-40,1,1,6,6.0,4510.0,1,1,Self and Spouse
12273,1,60-80,1,1,6,3.0,2330.0,0,0,Self and Spouse
12274,0,60-80,1,1,4,7.0,205.0,1,1,Self and Spouse
12275,1,40-60,1,1,7,4.0,2310.0,0,1,Self and Spouse
12276,0,40-60,1,1,6,3.0,10.0,1,0,Self and Spouse
12282,1,40-60,1,1,7,1.0,1021.0,0,1,Self and Spouse
12284,0,18-40,1,5,3,1.0,4720.0,2,0,Direct Dependents
12285,0,18-40,1,5,3,1.0,4530.0,2,1,Direct Dependents
12286,0,18-40,1,5,4,1.0,3640.0,2,0,Direct Dependents
12287,1,18-40,1,5,6,1.0,1021.0,0,0,Self and Spouse
12288,0,18-40,1,5,6,2.0,440.0,13,1,Peers and Similar Relations
12289,0,18-40,0,5,3,1.0,5710.0,0,0,Self and Spouse
12290,1,18-40,0,5,3,1.0,6442.0,5,1,Peers and Similar Relations
12291,0,18-40,0,5,4,1.0,4150.0,5,0,Peers and Similar Relations
12293,1,40-60,0,1,3,1.0,3930.0,6,1,Older Generation
12295,0,40-60,1,1,4,1.0,9720.0,0,1,Self and Spouse
12299,1,40-60,1,1,5,1.0,3255.0,0,1,Self and Spouse
12300,0,40-60,1,1,4,1.0,340.0,1,0,Self and Spouse
12301,0,18-40,1,1,3,1.0,3603.0,2,1,Direct Dependents
12305,0,18-40,1,1,5,1.0,5240.0,9,0,Extended and Distant Relatives
12306,0,18-40,0,5,6,1.0,310.0,0,1,Self and Spouse
12307,0,18-40,1,5,4,1.0,4720.0,0,1,Self and Spouse
12308,0,18-40,1,5,2,8.0,6230.0,12,1,Peers and Similar Relations
12309,0,18-40,1,5,6,2.0,3300.0,12,1,Peers and Similar Relations
12312,0,40-60,1,3,3,1.0,4700.0,0,1,Self and Spouse
12313,1,40-60,1,1,6,5.0,440.0,0,0,Self and Spouse
12314,0,40-60,1,1,4,6.0,4340.0,1,1,Self and Spouse
12318,1,40-60,1,3,5,1.0,5840.0,0,0,Self and Spouse
12319,0,40-60,1,3,6,1.0,735.0,0,1,Self and Spouse
12321,0,18-40,1,5,6,4.0,2014.0,0,0,Self and Spouse
12322,0,18-40,1,5,3,1.0,4760.0,13,1,Peers and Similar Relations
12323,0,18-40,0,1,3,1.0,9610.0,0,1,Self and Spouse
12324,0,18-40,0,1,3,1.0,9645.0,1,0,Self and Spouse
12329,1,40-60,1,1,6,1.0,800.0,0,1,Self and Spouse
12330,0,18-40,1,1,5,3.0,2310.0,1,0,Self and Spouse
12335,1,40-60,1,1,5,1.0,160.0,0,1,Self and Spouse
12336,1,40-60,1,1,6,1.0,230.0,1,0,Self and Spouse
12337,0,18-40,1,5,4,1.0,4720.0,2,1,Direct Dependents
12339,0,60-80,1,5,4,3.0,4020.0,0,0,Self and Spouse
12341,1,40-60,1,1,7,4.0,3245.0,1,0,Self and Spouse
12342,0,18-40,1,5,3,1.0,4220.0,2,1,Direct Dependents
12344,1,18-40,0,5,6,1.0,20.0,0,0,Self and Spouse
12345,1,60-80,1,1,4,3.0,4220.0,0,1,Self and Spouse
12346,0,60-80,1,1,3,3.0,4010.0,1,0,Self and Spouse
12348,1,40-60,1,1,6,1.0,520.0,0,0,Self and Spouse
12349,1,40-60,1,1,4,1.0,9005.0,1,1,Self and Spouse
12352,0,18-40,1,1,4,5.0,1108.0,0,0,Self and Spouse
12353,1,18-40,1,1,4,1.0,220.0,1,1,Self and Spouse
12357,1,18-40,1,5,7,1.0,705.0,0,0,Self and Spouse
12359,0,18-40,1,1,4,5.0,9620.0,0,1,Self and Spouse
12360,0,18-40,1,1,3,5.0,3421.0,1,0,Self and Spouse
12362,1,40-60,1,1,6,1.0,9030.0,0,1,Self and Spouse
12363,0,40-60,1,1,6,4.0,2310.0,1,0,Self and Spouse
12369,0,18-40,1,1,4,3.0,3870.0,10,1,Extended and Distant Relatives
12371,0,40-60,1,1,3,7.0,5120.0,0,0,Self and Spouse
12372,0,40-60,1,1,4,7.0,7010.0,1,1,Self and Spouse
12373,0,18-40,1,5,3,1.0,8300.0,2,1,Direct Dependents
12376,0,40-60,1,1,6,1.0,4435.0,0,0,Self and Spouse
12377,1,40-60,1,1,7,7.0,1021.0,1,1,Self and Spouse
12384,1,18-40,1,1,4,6.0,6260.0,1,1,Self and Spouse
12388,1,40-60,1,1,7,2.0,10.0,0,1,Self and Spouse
12389,0,40-60,1,1,7,4.0,2360.0,1,0,Self and Spouse
12391,1,18-40,1,5,3,1.0,1108.0,0,1,Self and Spouse
12392,1,18-40,1,1,6,1.0,3255.0,0,0,Self and Spouse
12393,1,18-40,1,1,3,1.0,6260.0,1,1,Self and Spouse
12396,1,40-60,1,1,3,1.0,6260.0,0,1,Self and Spouse
12397,0,40-60,1,1,6,1.0,7020.0,1,0,Self and Spouse
12398,0,18-40,1,5,3,1.0,6260.0,2,1,Direct Dependents
12400,1,18-40,1,1,6,1.0,1021.0,0,0,Self and Spouse
12401,0,18-40,1,1,6,4.0,3300.0,1,1,Self and Spouse
12404,0,18-40,1,1,4,1.0,3300.0,11,1,Lodgers and Non-Family Members
12409,0,60-80,1,2,4,1.0,4150.0,0,0,Self and Spouse
12411,0,40-60,1,3,3,2.0,420.0,0,0,Self and Spouse
12412,0,60-80,1,3,4,2.0,5940.0,13,1,Peers and Similar Relations
12413,0,40-60,1,1,6,1.0,4760.0,0,0,Self and Spouse
12414,1,40-60,1,1,6,6.0,4251.0,1,1,Self and Spouse
12415,0,18-40,1,5,4,1.0,7210.0,2,0,Direct Dependents
12416,0,18-40,0,1,3,1.0,4950.0,0,1,Self and Spouse
12417,0,18-40,1,1,5,1.0,4950.0,1,0,Self and Spouse
12418,1,40-60,1,1,7,1.0,1010.0,0,1,Self and Spouse
12419,0,40-60,1,1,7,2.0,2545.0,1,0,Self and Spouse
12424,0,40-60,1,5,5,1.0,9050.0,0,0,Self and Spouse
12425,0,18-40,1,1,4,1.0,9620.0,0,1,Self and Spouse
12426,0,18-40,1,1,6,1.0,5740.0,1,0,Self and Spouse
12428,1,40-60,1,1,7,4.0,2722.0,0,0,Self and Spouse
12429,1,40-60,1,1,6,1.0,530.0,1,1,Self and Spouse
12430,0,18-40,1,5,7,4.0,3230.0,2,0,Direct Dependents
12431,0,18-40,1,5,3,1.0,8225.0,2,1,Direct Dependents
12432,0,18-40,1,5,6,1.0,5000.0,12,0,Peers and Similar Relations
12433,1,40-60,1,1,4,4.0,5820.0,0,1,Self and Spouse
12438,0,60-80,1,2,7,2.0,2014.0,0,0,Self and Spouse
12439,0,18-40,1,3,5,1.0,4840.0,0,1,Self and Spouse
12440,0,18-40,1,5,4,1.0,4760.0,5,1,Peers and Similar Relations
12441,0,18-40,1,5,4,1.0,5240.0,12,1,Peers and Similar Relations
12442,1,40-60,1,1,6,4.0,1555.0,0,1,Self and Spouse
12443,0,40-60,1,1,4,6.0,1108.0,1,0,Self and Spouse
12444,0,18-40,1,5,4,4.0,7340.0,2,1,Direct Dependents
12452,1,40-60,1,1,4,1.0,4810.0,0,1,Self and Spouse
12456,1,18-40,1,1,6,1.0,4810.0,0,0,Self and Spouse
12457,1,18-40,1,1,7,1.0,800.0,1,1,Self and Spouse
12462,0,18-40,0,1,3,1.0,9130.0,0,1,Self and Spouse
12463,0,18-40,0,1,6,4.0,630.0,1,0,Self and Spouse
12468,1,40-60,1,1,7,1.0,120.0,0,1,Self and Spouse
12469,0,40-60,1,1,6,2.0,3255.0,1,0,Self and Spouse
12474,0,18-40,1,1,5,2.0,3255.0,0,0,Self and Spouse
12475,0,18-40,1,1,4,1.0,6230.0,1,1,Self and Spouse
12478,0,40-60,1,1,4,1.0,3645.0,0,0,Self and Spouse
12479,1,40-60,1,1,5,5.0,1050.0,1,1,Self and Spouse
12483,0,60-80,1,1,4,1.0,3255.0,1,0,Self and Spouse
12485,1,60-80,1,1,4,7.0,220.0,1,1,Self and Spouse
12486,1,60-80,1,1,7,4.0,2100.0,0,1,Self and Spouse
12487,0,60-80,1,1,3,1.0,350.0,1,0,Self and Spouse
12488,0,18-40,1,1,4,6.0,5330.0,0,0,Self and Spouse
12489,0,18-40,1,1,3,1.0,6515.0,1,1,Self and Spouse
12492,0,60-80,1,1,4,6.0,2545.0,0,0,Self and Spouse
12494,0,18-40,1,5,3,1.0,4110.0,0,0,Self and Spouse
12495,1,18-40,1,5,3,1.0,7210.0,11,1,Lodgers and Non-Family Members
12496,0,18-40,1,5,6,2.0,4622.0,11,0,Lodgers and Non-Family Members
12499,0,18-40,1,1,6,1.0,4700.0,0,1,Self and Spouse
12505,1,40-60,1,1,3,7.0,9130.0,0,1,Self and Spouse
12506,1,40-60,1,1,3,7.0,9130.0,1,0,Self and Spouse
12507,0,18-40,1,1,3,2.0,4030.0,0,1,Self and Spouse
12508,0,18-40,1,1,4,4.0,3500.0,1,0,Self and Spouse
12509,0,18-40,1,1,6,1.0,110.0,0,1,Self and Spouse
12510,0,18-40,1,1,6,1.0,5240.0,1,0,Self and Spouse
12511,0,18-40,1,3,4,1.0,2170.0,0,0,Self and Spouse
12514,0,18-40,1,1,3,1.0,5240.0,12,0,Peers and Similar Relations
12515,0,18-40,1,5,0,1.0,9600.0,12,1,Peers and Similar Relations
12516,0,40-60,1,1,7,4.0,2310.0,0,0,Self and Spouse
12517,1,40-60,1,1,5,1.0,4700.0,1,1,Self and Spouse
12518,0,18-40,1,5,4,1.0,7750.0,2,1,Direct Dependents
12520,1,40-60,1,1,3,1.0,1560.0,0,1,Self and Spouse
12524,0,18-40,1,5,3,1.0,7200.0,0,1,Self and Spouse
12529,0,18-40,1,5,4,1.0,8710.0,0,1,Self and Spouse
12531,0,40-60,1,3,4,6.0,4700.0,0,0,Self and Spouse
12533,0,40-60,1,3,3,1.0,3603.0,0,0,Self and Spouse
12539,0,60-80,1,3,7,1.0,4720.0,0,0,Self and Spouse
12541,0,60-80,1,1,5,2.0,4230.0,1,0,Self and Spouse
12542,0,18-40,1,3,4,1.0,9645.0,2,1,Direct Dependents
12543,0,40-60,1,3,4,1.0,6200.0,0,1,Self and Spouse
12546,0,18-40,1,1,7,4.0,2205.0,0,0,Self and Spouse
12547,1,40-60,1,1,7,4.0,2320.0,1,1,Self and Spouse
12553,1,40-60,1,1,7,1.0,2360.0,1,1,Self and Spouse
12559,1,40-60,1,1,7,1.0,10.0,0,1,Self and Spouse
12560,0,40-60,1,1,7,2.0,2050.0,1,0,Self and Spouse
12565,1,40-60,1,1,4,7.0,440.0,1,1,Self and Spouse
12570,1,18-40,1,1,4,1.0,8650.0,0,1,Self and Spouse
12571,0,18-40,0,1,3,1.0,9640.0,1,0,Self and Spouse
12574,0,40-60,1,1,3,1.0,3645.0,0,0,Self and Spouse
12578,0,60-80,1,3,6,4.0,4600.0,0,0,Self and Spouse
12579,0,18-40,1,5,4,1.0,7340.0,0,1,Self and Spouse
12580,0,18-40,1,5,3,1.0,9620.0,5,1,Peers and Similar Relations
12582,1,18-40,1,1,6,6.0,4710.0,1,1,Self and Spouse
12587,0,40-60,1,1,4,1.0,7315.0,0,1,Self and Spouse
12589,1,40-60,1,5,7,2.0,2840.0,0,0,Self and Spouse
12592,0,60-80,1,4,3,4.0,6730.0,6,1,Older Generation
12593,0,18-40,1,1,4,1.0,6050.0,0,1,Self and Spouse
12594,1,18-40,1,1,6,1.0,800.0,1,0,Self and Spouse
12595,1,40-60,1,3,6,5.0,930.0,0,0,Self and Spouse
12596,0,18-40,1,5,4,5.0,930.0,2,0,Direct Dependents
12597,1,60-80,1,3,3,1.0,5610.0,0,1,Self and Spouse
12599,1,40-60,1,1,6,7.0,52.0,0,1,Self and Spouse
12601,0,18-40,1,1,5,1.0,3630.0,2,0,Direct Dependents
12602,0,18-40,1,1,5,1.0,3421.0,9,1,Extended and Distant Relatives
12603,1,60-80,1,1,6,1.0,1108.0,0,1,Self and Spouse
12604,0,60-80,1,1,4,1.0,5260.0,1,0,Self and Spouse
12605,0,18-40,1,1,3,1.0,2145.0,2,0,Direct Dependents
12606,0,18-40,1,1,5,3.0,4220.0,9,1,Extended and Distant Relatives
12608,1,18-40,1,1,7,2.0,3050.0,1,1,Self and Spouse
12612,0,18-40,1,1,6,1.0,4850.0,0,0,Self and Spouse
12613,0,18-40,1,1,4,1.0,110.0,1,1,Self and Spouse
12614,1,18-40,1,5,6,1.0,5710.0,0,0,Self and Spouse
12615,0,18-40,1,1,6,2.0,630.0,0,0,Self and Spouse
12616,1,18-40,1,1,4,5.0,7330.0,1,1,Self and Spouse
12618,0,18-40,1,5,4,5.0,5810.0,5,0,Peers and Similar Relations
12620,1,40-60,1,1,4,4.0,3710.0,0,1,Self and Spouse
12621,0,18-40,1,1,4,3.0,5860.0,1,0,Self and Spouse
12623,0,40-60,0,1,3,1.0,7840.0,0,0,Self and Spouse
12624,0,40-60,0,1,2,1.0,9130.0,1,1,Self and Spouse
12625,0,18-40,0,5,3,1.0,7315.0,2,1,Direct Dependents
12626,0,18-40,0,5,4,1.0,4760.0,2,1,Direct Dependents
12627,0,40-60,1,1,6,2.0,3255.0,0,0,Self and Spouse
12628,0,40-60,1,1,6,1.0,4700.0,1,1,Self and Spouse
12629,0,18-40,1,5,4,1.0,5100.0,2,1,Direct Dependents
12633,1,18-40,1,1,3,1.0,150.0,0,1,Self and Spouse
12639,0,40-60,1,1,6,1.0,705.0,0,0,Self and Spouse
12641,1,40-60,1,1,6,2.0,3255.0,0,0,Self and Spouse
12642,1,40-60,1,1,6,7.0,4220.0,1,1,Self and Spouse
12643,0,18-40,1,5,4,1.0,1541.0,2,1,Direct Dependents
12644,0,18-40,1,5,3,7.0,4220.0,2,1,Direct Dependents
12645,1,60-80,1,1,6,4.0,2014.0,0,1,Self and Spouse
12649,0,18-40,1,3,4,1.0,1108.0,12,0,Peers and Similar Relations
12650,1,18-40,0,1,7,2.0,1825.0,0,1,Self and Spouse
12651,0,18-40,0,1,3,1.0,9645.0,1,0,Self and Spouse
12654,0,40-60,1,5,4,1.0,5240.0,0,0,Self and Spouse
12657,1,40-60,1,1,7,2.0,150.0,0,1,Self and Spouse
12658,0,18-40,1,1,7,1.0,3110.0,1,0,Self and Spouse
12664,0,60-80,1,1,3,7.0,4760.0,1,0,Self and Spouse
12667,0,60-80,1,1,4,6.0,440.0,0,1,Self and Spouse
12669,1,18-40,1,1,7,1.0,1530.0,0,1,Self and Spouse
12670,0,18-40,1,1,6,6.0,4600.0,1,0,Self and Spouse
12674,1,40-60,1,3,5,1.0,8720.0,0,1,Self and Spouse
12676,0,40-60,1,2,3,1.0,5240.0,13,0,Peers and Similar Relations
12678,0,18-40,1,5,3,1.0,5521.0,15,1,Lodgers and Non-Family Members
12680,1,18-40,1,1,7,1.0,440.0,1,1,Self and Spouse
12685,1,18-40,1,3,5,1.0,1555.0,0,1,Self and Spouse
12686,0,18-40,0,1,6,1.0,4600.0,15,0,Lodgers and Non-Family Members
12687,1,40-60,1,1,4,1.0,1460.0,0,1,Self and Spouse
12688,0,40-60,0,1,6,1.0,7750.0,1,0,Self and Spouse
12689,1,40-60,1,3,2,1.0,6305.0,0,1,Self and Spouse
12690,0,18-40,1,4,2,1.0,6240.0,11,1,Lodgers and Non-Family Members
12692,1,18-40,0,1,4,1.0,4840.0,1,1,Self and Spouse
12697,1,60-80,1,1,7,2.0,2100.0,0,1,Self and Spouse
12699,0,40-60,1,2,5,1.0,9620.0,0,0,Self and Spouse
12702,0,60-80,1,1,4,1.0,4760.0,0,0,Self and Spouse
12703,0,60-80,1,1,6,1.0,4700.0,1,1,Self and Spouse
12705,0,18-40,1,1,4,2.0,3230.0,0,1,Self and Spouse
12706,0,18-40,1,1,4,1.0,4920.0,1,0,Self and Spouse
12707,0,18-40,1,1,6,1.0,2634.0,0,1,Self and Spouse
12708,0,18-40,1,1,5,2.0,2545.0,1,0,Self and Spouse
12715,1,18-40,1,1,4,1.0,910.0,1,1,Self and Spouse
12720,0,60-80,1,3,4,6.0,4810.0,13,1,Peers and Similar Relations
12721,1,60-80,1,1,4,1.0,7420.0,0,1,Self and Spouse
12723,0,18-40,1,1,4,7.0,440.0,2,0,Direct Dependents
12726,0,18-40,1,1,4,1.0,1105.0,9,1,Extended and Distant Relatives
12727,0,18-40,1,1,5,5.0,930.0,0,0,Self and Spouse
12728,0,18-40,1,1,3,1.0,9130.0,1,1,Self and Spouse
12730,1,60-80,0,1,4,7.0,4710.0,1,1,Self and Spouse
12732,1,40-60,1,5,5,1.0,800.0,0,1,Self and Spouse
12735,0,18-40,1,3,5,1.0,5110.0,2,0,Direct Dependents
12736,1,18-40,1,3,3,1.0,7160.0,0,1,Self and Spouse
12737,0,18-40,1,3,3,1.0,4510.0,13,0,Peers and Similar Relations
12741,0,40-60,1,3,6,1.0,2830.0,2,0,Direct Dependents
12742,0,18-40,1,1,5,1.0,8140.0,0,1,Self and Spouse
12743,0,18-40,1,1,5,1.0,3424.0,1,0,Self and Spouse
12746,0,60-80,1,3,4,1.0,5740.0,0,0,Self and Spouse
12747,1,18-40,1,1,5,1.0,3255.0,0,0,Self and Spouse
12748,0,18-40,0,1,3,1.0,9620.0,1,1,Self and Spouse
12752,0,40-60,1,1,4,1.0,5740.0,0,0,Self and Spouse
12753,1,40-60,1,1,4,1.0,705.0,1,1,Self and Spouse
12756,0,18-40,1,1,5,1.0,1050.0,0,0,Self and Spouse
12757,0,18-40,1,1,3,1.0,1050.0,1,1,Self and Spouse
12760,0,40-60,1,1,3,1.0,9620.0,0,1,Self and Spouse
12762,0,18-40,0,5,3,1.0,4720.0,7,1,Direct Dependents
12763,0,18-40,1,5,3,1.0,5240.0,15,0,Lodgers and Non-Family Members
12765,1,18-40,1,1,7,2.0,1240.0,1,1,Self and Spouse
12769,0,60-80,1,2,4,1.0,800.0,0,0,Self and Spouse
12770,0,40-60,1,1,6,7.0,2640.0,0,0,Self and Spouse
12771,0,40-60,1,1,6,3.0,3802.0,1,1,Self and Spouse
12776,1,18-40,1,1,7,3.0,2310.0,0,1,Self and Spouse
12777,0,18-40,1,1,6,1.0,4700.0,1,0,Self and Spouse
12780,0,40-60,1,1,3,6.0,6260.0,0,1,Self and Spouse
12782,0,60-80,1,3,3,6.0,4220.0,0,0,Self and Spouse
12784,0,40-60,1,5,3,1.0,9620.0,0,0,Self and Spouse
12785,0,18-40,1,3,7,1.0,2100.0,0,1,Self and Spouse
12786,1,18-40,1,5,6,1.0,120.0,11,0,Lodgers and Non-Family Members
12787,1,40-60,1,3,4,1.0,1360.0,0,1,Self and Spouse
12789,1,18-40,0,1,6,1.0,120.0,1,1,Self and Spouse
12793,0,18-40,1,1,4,1.0,5740.0,0,0,Self and Spouse
12794,0,18-40,1,1,4,1.0,9130.0,1,1,Self and Spouse
12797,1,18-40,1,1,6,1.0,102.0,0,1,Self and Spouse
12798,1,18-40,0,1,7,2.0,3090.0,1,0,Self and Spouse
12800,1,60-80,1,1,3,1.0,9130.0,0,1,Self and Spouse
12803,0,40-60,1,1,3,1.0,2300.0,10,1,Extended and Distant Relatives
12804,1,40-60,1,1,4,3.0,440.0,0,1,Self and Spouse
12805,0,40-60,1,1,4,6.0,4600.0,1,0,Self and Spouse
12807,0,18-40,0,1,5,1.0,350.0,0,0,Self and Spouse
12808,1,18-40,1,1,5,1.0,3322.0,1,1,Self and Spouse
12813,1,40-60,1,1,4,1.0,4700.0,0,1,Self and Spouse
12814,0,40-60,1,1,3,5.0,5350.0,1,0,Self and Spouse
12819,0,18-40,1,1,6,1.0,4965.0,0,0,Self and Spouse
12820,0,18-40,1,1,7,2.0,2205.0,1,1,Self and Spouse
12821,0,18-40,1,5,4,1.0,5860.0,0,0,Self and Spouse
12822,0,40-60,1,1,3,1.0,4900.0,0,0,Self and Spouse
12823,1,40-60,1,1,4,1.0,9130.0,1,1,Self and Spouse
12824,0,18-40,1,5,4,2.0,3603.0,2,0,Direct Dependents
12826,0,60-80,1,1,4,1.0,4760.0,0,1,Self and Spouse
12828,0,40-60,1,1,3,6.0,4700.0,0,0,Self and Spouse
12834,0,40-60,1,1,3,6.0,4760.0,0,1,Self and Spouse
12835,0,60-80,1,1,3,8.0,5120.0,1,0,Self and Spouse
12837,1,40-60,1,1,4,7.0,9570.0,1,1,Self and Spouse
12844,0,18-40,1,1,5,6.0,4350.0,0,0,Self and Spouse
12847,1,18-40,1,1,3,3.0,8620.0,0,1,Self and Spouse
