,PINCP,AGEP,RAC1P,MAR,SCHL,COW,OCCP,RELP,SEX,RELP_category
43621,1,40-60,1,1,4,7.0,310.0,0,1,Self and Spouse
43623,0,18-40,1,5,4,1.0,2310.0,2,1,Direct Dependents
43626,0,60-80,1,1,4,1.0,4220.0,0,1,Self and Spouse
43628,1,40-60,0,5,4,1.0,1050.0,0,1,Self and Spouse
43629,0,18-40,1,5,6,3.0,5240.0,0,1,Self and Spouse
43632,0,40-60,1,1,3,1.0,7720.0,1,1,Self and Spouse
43633,0,18-40,0,5,7,1.0,3050.0,0,0,Self and Spouse
43635,1,40-60,1,1,4,1.0,6260.0,0,1,Self and Spouse
43636,0,40-60,1,1,3,1.0,8225.0,1,0,Self and Spouse
43639,1,40-60,1,1,5,1.0,440.0,0,1,Self and Spouse
43640,0,40-60,1,1,3,1.0,4700.0,1,0,Self and Spouse
43642,0,60-80,1,1,7,2.0,2310.0,0,0,Self and Spouse
43644,0,40-60,0,1,3,1.0,7855.0,0,0,Self and Spouse
43645,0,40-60,0,1,0,1.0,7200.0,1,1,Self and Spouse
43646,0,18-40,0,5,3,1.0,7855.0,2,1,Direct Dependents
43648,0,60-80,1,3,4,1.0,4600.0,0,0,Self and Spouse
43649,0,18-40,1,5,4,1.0,4700.0,7,1,Direct Dependents
43651,0,18-40,1,5,4,1.0,4510.0,0,0,Self and Spouse
43652,0,40-60,1,1,4,1.0,7210.0,0,1,Self and Spouse
43653,0,40-60,1,1,4,1.0,9645.0,1,0,Self and Spouse
43656,1,40-60,1,1,5,1.0,440.0,0,1,Self and Spouse
43657,0,18-40,1,1,6,1.0,725.0,1,0,Self and Spouse
43662,1,40-60,1,1,3,1.0,5600.0,0,0,Self and Spouse
43663,1,40-60,1,1,3,1.0,7700.0,1,1,Self and Spouse
43665,0,40-60,1,5,7,2.0,3090.0,2,0,Direct Dependents
43668,1,18-40,1,5,3,1.0,6230.0,0,1,Self and Spouse
43669,0,40-60,1,5,4,6.0,7315.0,0,1,Self and Spouse
43671,1,18-40,1,1,6,1.0,300.0,0,1,Self and Spouse
43672,0,18-40,1,1,5,1.0,3323.0,1,0,Self and Spouse
43675,0,60-80,1,5,4,6.0,2640.0,0,1,Self and Spouse
43677,0,60-80,1,1,6,3.0,2545.0,0,0,Self and Spouse
43678,0,60-80,1,1,7,1.0,2634.0,1,1,Self and Spouse
43679,0,18-40,1,5,6,1.0,2400.0,2,1,Direct Dependents
43681,0,40-60,0,1,6,6.0,3550.0,2,0,Direct Dependents
43684,1,40-60,0,1,5,1.0,7020.0,9,1,Extended and Distant Relatives
43685,1,18-40,1,5,6,1.0,440.0,0,0,Self and Spouse
43689,1,18-40,0,1,6,1.0,20.0,0,1,Self and Spouse
43690,0,18-40,1,1,6,1.0,3603.0,1,0,Self and Spouse
43691,0,18-40,1,3,3,1.0,4020.0,0,0,Self and Spouse
43696,0,18-40,1,1,3,1.0,4020.0,12,1,Peers and Similar Relations
43698,1,40-60,1,3,4,1.0,8990.0,0,1,Self and Spouse
43699,0,60-80,1,5,3,1.0,8225.0,5,1,Peers and Similar Relations
43701,0,18-40,1,5,3,1.0,5610.0,12,1,Peers and Similar Relations
43702,0,40-60,1,3,3,1.0,2300.0,13,0,Peers and Similar Relations
43703,1,18-40,1,5,6,1.0,1460.0,0,1,Self and Spouse
43705,0,18-40,1,5,3,1.0,4010.0,13,0,Peers and Similar Relations
43709,1,18-40,1,5,6,1.0,1410.0,0,1,Self and Spouse
43710,0,60-80,1,1,3,1.0,5400.0,0,0,Self and Spouse
43711,0,60-80,1,1,3,1.0,3930.0,1,1,Self and Spouse
43714,0,40-60,1,1,3,2.0,3602.0,1,0,Self and Spouse
43715,0,18-40,1,5,7,4.0,2310.0,0,1,Self and Spouse
43716,0,18-40,0,5,0,1.0,9640.0,12,1,Peers and Similar Relations
43717,1,40-60,1,1,7,1.0,3050.0,0,1,Self and Spouse
43718,0,40-60,1,1,5,1.0,5860.0,1,0,Self and Spouse
43723,0,40-60,1,3,0,1.0,6260.0,0,1,Self and Spouse
43726,1,40-60,1,1,4,1.0,140.0,0,1,Self and Spouse
43728,1,60-80,1,3,3,1.0,5000.0,0,0,Self and Spouse
43729,0,18-40,1,5,4,2.0,4220.0,2,1,Direct Dependents
43730,1,18-40,1,1,7,1.0,3090.0,0,1,Self and Spouse
43731,1,18-40,1,1,7,2.0,3230.0,1,0,Self and Spouse
43735,0,40-60,1,5,3,1.0,750.0,0,1,Self and Spouse
43736,1,60-80,1,3,3,7.0,7700.0,0,1,Self and Spouse
43738,1,80-100,1,3,7,2.0,2752.0,0,1,Self and Spouse
43740,1,40-60,1,1,4,2.0,5610.0,1,1,Self and Spouse
43741,1,40-60,0,1,4,2.0,4850.0,0,1,Self and Spouse
43742,0,40-60,1,1,3,1.0,5240.0,1,0,Self and Spouse
43745,1,18-40,1,5,6,4.0,1200.0,0,1,Self and Spouse
43757,0,18-40,1,1,4,1.0,5340.0,0,0,Self and Spouse
43758,1,18-40,1,1,3,1.0,8710.0,1,1,Self and Spouse
43762,1,40-60,1,1,3,1.0,4220.0,1,1,Self and Spouse
43763,0,18-40,1,5,4,1.0,4140.0,2,1,Direct Dependents
43765,0,60-80,1,5,4,5.0,650.0,0,1,Self and Spouse
43773,0,18-40,1,5,3,1.0,4220.0,7,1,Direct Dependents
43778,1,40-60,1,1,5,1.0,8100.0,0,1,Self and Spouse
43779,0,40-60,1,1,5,1.0,3640.0,1,0,Self and Spouse
43780,0,40-60,1,5,4,1.0,710.0,0,0,Self and Spouse
43781,0,18-40,1,5,4,1.0,7750.0,0,1,Self and Spouse
43783,0,18-40,1,1,6,1.0,1021.0,1,1,Self and Spouse
43788,1,60-80,1,5,3,1.0,5240.0,2,0,Direct Dependents
43789,1,18-40,0,5,7,1.0,1410.0,0,1,Self and Spouse
43790,1,40-60,1,1,7,4.0,2100.0,0,1,Self and Spouse
43791,0,40-60,1,1,5,1.0,1050.0,1,1,Self and Spouse
43792,0,18-40,1,5,4,1.0,310.0,0,0,Self and Spouse
43795,1,18-40,0,3,6,3.0,3870.0,0,1,Self and Spouse
43796,1,60-80,1,1,4,1.0,8130.0,0,1,Self and Spouse
43797,0,40-60,1,1,4,1.0,1560.0,1,0,Self and Spouse
43799,0,18-40,1,5,4,1.0,5240.0,0,1,Self and Spouse
43802,0,18-40,1,3,4,1.0,5900.0,0,0,Self and Spouse
43805,0,40-60,1,1,4,1.0,5630.0,1,1,Self and Spouse
43808,0,40-60,1,1,4,1.0,8990.0,1,1,Self and Spouse
43811,1,40-60,1,3,3,1.0,7700.0,0,1,Self and Spouse
43816,0,40-60,1,5,6,4.0,440.0,0,0,Self and Spouse
43817,0,40-60,1,4,6,1.0,205.0,0,0,Self and Spouse
43818,0,18-40,1,5,4,1.0,310.0,0,0,Self and Spouse
43819,0,40-60,1,3,4,6.0,6230.0,13,1,Peers and Similar Relations
43827,0,40-60,1,5,3,1.0,6240.0,15,1,Lodgers and Non-Family Members
43829,1,18-40,1,1,6,7.0,4920.0,0,1,Self and Spouse
43830,1,18-40,0,1,7,2.0,3090.0,1,0,Self and Spouse
43831,1,18-40,1,5,5,1.0,7340.0,0,1,Self and Spouse
43832,1,60-80,1,3,4,1.0,1108.0,0,0,Self and Spouse
43833,1,40-60,1,1,4,1.0,4700.0,0,1,Self and Spouse
43834,0,40-60,1,1,3,1.0,4920.0,1,0,Self and Spouse
43836,1,40-60,1,3,7,1.0,2100.0,0,0,Self and Spouse
43837,1,40-60,1,3,7,7.0,1306.0,13,1,Peers and Similar Relations
43838,0,18-40,0,5,3,1.0,5510.0,0,1,Self and Spouse
43840,1,60-80,1,1,4,1.0,4930.0,0,1,Self and Spouse
43842,0,40-60,1,1,3,1.0,3930.0,0,1,Self and Spouse
43848,0,18-40,0,1,3,1.0,4720.0,0,0,Self and Spouse
43852,0,40-60,0,2,6,1.0,2145.0,0,0,Self and Spouse
43854,0,18-40,1,5,4,1.0,9645.0,0,1,Self and Spouse
43855,1,40-60,0,5,7,7.0,10.0,0,1,Self and Spouse
43857,0,60-80,1,1,4,3.0,4350.0,1,0,Self and Spouse
43862,1,40-60,1,5,4,1.0,7330.0,13,1,Peers and Similar Relations
43864,0,18-40,0,5,4,1.0,7750.0,0,0,Self and Spouse
43866,0,60-80,1,1,4,1.0,9122.0,0,1,Self and Spouse
43867,0,60-80,1,1,4,1.0,8130.0,1,1,Self and Spouse
43868,1,18-40,1,5,6,1.0,1108.0,0,1,Self and Spouse
43871,1,40-60,1,3,4,1.0,7750.0,0,0,Self and Spouse
43880,1,18-40,1,5,4,1.0,7750.0,0,1,Self and Spouse
43881,1,60-80,1,1,7,3.0,3725.0,0,0,Self and Spouse
43882,1,60-80,1,1,7,6.0,2722.0,1,1,Self and Spouse
43883,0,40-60,1,1,3,1.0,8990.0,0,1,Self and Spouse
43884,1,40-60,1,1,6,1.0,710.0,1,0,Self and Spouse
43887,0,60-80,1,1,3,1.0,4435.0,0,1,Self and Spouse
43888,1,60-80,1,1,4,6.0,4510.0,1,0,Self and Spouse
43890,0,40-60,1,1,3,1.0,8740.0,1,1,Self and Spouse
43891,1,18-40,0,1,6,1.0,735.0,0,1,Self and Spouse
43892,0,18-40,1,1,3,1.0,5240.0,1,0,Self and Spouse
43893,1,18-40,1,5,3,1.0,7700.0,0,1,Self and Spouse
43894,0,40-60,1,1,3,1.0,1460.0,0,1,Self and Spouse
43895,1,40-60,1,1,6,1.0,8740.0,1,0,Self and Spouse
43898,0,40-60,1,1,3,1.0,410.0,1,1,Self and Spouse
43904,0,60-80,1,1,3,6.0,440.0,1,0,Self and Spouse
43906,0,40-60,1,5,5,1.0,4720.0,0,0,Self and Spouse
43907,0,18-40,1,5,3,1.0,8990.0,2,1,Direct Dependents
43908,0,18-40,0,5,3,1.0,9620.0,2,1,Direct Dependents
43910,1,60-80,1,1,4,6.0,1545.0,0,1,Self and Spouse
43913,0,18-40,1,5,6,1.0,4965.0,0,0,Self and Spouse
43919,1,18-40,0,1,7,1.0,1460.0,0,1,Self and Spouse
43920,0,18-40,0,1,6,1.0,1050.0,1,0,Self and Spouse
43921,0,18-40,0,5,7,1.0,1530.0,12,0,Peers and Similar Relations
43924,0,40-60,1,1,7,2.0,3160.0,0,0,Self and Spouse
43925,1,40-60,1,1,4,1.0,440.0,1,1,Self and Spouse
43928,0,40-60,1,5,4,1.0,5740.0,0,0,Self and Spouse
43929,0,60-80,1,3,4,1.0,4622.0,0,0,Self and Spouse
43933,1,40-60,0,1,7,1.0,10.0,0,1,Self and Spouse
43937,0,60-80,1,5,4,3.0,1050.0,13,1,Peers and Similar Relations
43939,0,60-80,1,1,5,1.0,4200.0,0,1,Self and Spouse
43946,0,18-40,1,1,4,1.0,3602.0,1,0,Self and Spouse
43950,0,40-60,1,1,5,6.0,4230.0,0,0,Self and Spouse
43951,1,60-80,1,1,4,1.0,7340.0,1,1,Self and Spouse
43952,0,18-40,1,5,3,1.0,4720.0,2,1,Direct Dependents
43953,1,40-60,0,1,6,1.0,10.0,0,1,Self and Spouse
43954,0,60-80,1,1,4,6.0,205.0,0,1,Self and Spouse
43955,0,40-60,1,1,5,1.0,3515.0,1,0,Self and Spouse
43956,0,18-40,1,3,5,2.0,5740.0,2,0,Direct Dependents
43959,0,40-60,1,3,6,7.0,4850.0,0,1,Self and Spouse
43960,0,40-60,1,5,3,2.0,5310.0,0,0,Self and Spouse
43963,0,40-60,1,5,3,3.0,4020.0,0,0,Self and Spouse
43964,0,18-40,1,5,4,1.0,4020.0,2,0,Direct Dependents
43966,0,40-60,1,5,3,1.0,8810.0,13,1,Peers and Similar Relations
43967,0,40-60,1,5,3,1.0,7700.0,0,1,Self and Spouse
43973,1,18-40,1,1,7,1.0,5240.0,0,0,Self and Spouse
43974,1,40-60,1,1,7,3.0,2320.0,1,1,Self and Spouse
43979,0,60-80,1,1,3,1.0,7905.0,0,1,Self and Spouse
43980,0,60-80,1,1,4,1.0,5400.0,1,0,Self and Spouse
43981,0,18-40,1,5,3,1.0,7750.0,2,1,Direct Dependents
43984,0,18-40,0,1,3,1.0,9141.0,0,1,Self and Spouse
43985,0,18-40,0,1,7,1.0,9141.0,5,1,Peers and Similar Relations
43986,0,40-60,0,3,3,1.0,9620.0,10,1,Extended and Distant Relatives
43988,1,18-40,0,5,7,6.0,9141.0,10,1,Extended and Distant Relatives
43989,1,40-60,1,1,4,3.0,120.0,0,0,Self and Spouse
43990,0,40-60,1,1,3,7.0,440.0,1,1,Self and Spouse
43995,1,60-80,1,1,6,6.0,8740.0,0,1,Self and Spouse
43996,0,60-80,1,1,4,2.0,136.0,1,0,Self and Spouse
43997,0,40-60,1,3,3,1.0,4055.0,0,0,Self and Spouse
44002,0,60-80,1,3,4,1.0,960.0,0,0,Self and Spouse
44003,0,40-60,1,3,3,1.0,4720.0,2,0,Direct Dependents
44005,0,18-40,1,5,4,1.0,6442.0,0,1,Self and Spouse
44007,0,40-60,1,1,7,7.0,4810.0,0,1,Self and Spouse
44008,1,40-60,1,1,7,3.0,2310.0,1,0,Self and Spouse
44009,1,40-60,1,1,6,1.0,2634.0,0,1,Self and Spouse
44010,0,40-60,1,1,4,1.0,1108.0,1,0,Self and Spouse
44012,0,40-60,1,3,3,1.0,7750.0,0,0,Self and Spouse
44013,0,60-80,1,1,4,2.0,5510.0,0,0,Self and Spouse
44014,1,40-60,1,1,5,1.0,1460.0,1,1,Self and Spouse
44019,0,60-80,1,1,4,1.0,5610.0,0,1,Self and Spouse
44020,0,60-80,1,1,6,2.0,2014.0,1,0,Self and Spouse
44025,0,40-60,1,3,7,1.0,2003.0,13,0,Peers and Similar Relations
44026,1,18-40,1,1,7,2.0,3090.0,0,1,Self and Spouse
44032,0,60-80,1,1,5,1.0,3255.0,0,0,Self and Spouse
44034,0,40-60,1,1,6,6.0,6260.0,0,1,Self and Spouse
44035,1,40-60,1,1,6,1.0,4800.0,1,0,Self and Spouse
44039,0,60-80,1,1,4,5.0,3500.0,1,0,Self and Spouse
44043,0,40-60,1,1,5,1.0,3255.0,0,0,Self and Spouse
44044,1,40-60,1,1,5,1.0,51.0,1,1,Self and Spouse
44045,0,40-60,1,5,4,1.0,5240.0,0,0,Self and Spouse
44046,0,40-60,1,3,3,1.0,7260.0,13,1,Peers and Similar Relations
44049,0,40-60,1,3,4,4.0,4220.0,0,1,Self and Spouse
44050,0,60-80,1,2,6,6.0,2040.0,0,0,Self and Spouse
44052,0,18-40,1,2,4,1.0,7950.0,0,0,Self and Spouse
44056,1,40-60,1,4,6,5.0,1021.0,0,0,Self and Spouse
44059,0,40-60,1,3,3,1.0,2722.0,0,1,Self and Spouse
44060,1,40-60,1,3,6,5.0,910.0,13,0,Peers and Similar Relations
44064,0,60-80,1,3,6,1.0,5522.0,2,0,Direct Dependents
44065,0,40-60,1,5,4,1.0,9645.0,2,1,Direct Dependents
44066,1,18-40,1,5,6,1.0,2825.0,0,0,Self and Spouse
44067,0,60-80,1,3,7,6.0,2205.0,0,0,Self and Spouse
44069,0,60-80,1,3,6,7.0,150.0,0,0,Self and Spouse
44070,1,40-60,1,1,6,1.0,7700.0,0,1,Self and Spouse
44076,0,18-40,1,3,3,1.0,4120.0,0,0,Self and Spouse
44080,1,40-60,1,5,7,3.0,2310.0,0,0,Self and Spouse
44085,1,60-80,1,1,7,1.0,5720.0,0,0,Self and Spouse
44090,0,40-60,1,3,4,6.0,9610.0,0,1,Self and Spouse
44091,1,40-60,1,5,7,4.0,5000.0,13,0,Peers and Similar Relations
44096,1,60-80,1,1,7,1.0,3090.0,1,1,Self and Spouse
44097,0,18-40,1,5,4,3.0,4251.0,2,1,Direct Dependents
44102,0,40-60,0,5,6,1.0,5400.0,0,0,Self and Spouse
44103,1,18-40,1,1,6,4.0,440.0,0,1,Self and Spouse
44110,0,40-60,1,1,4,1.0,5120.0,0,0,Self and Spouse
44111,1,60-80,1,1,4,7.0,1545.0,1,1,Self and Spouse
44112,0,40-60,1,1,4,1.0,5610.0,0,0,Self and Spouse
44113,1,40-60,1,1,4,1.0,7700.0,1,1,Self and Spouse
44118,1,40-60,1,3,4,4.0,3802.0,0,0,Self and Spouse
44121,1,60-80,1,1,4,6.0,4800.0,0,1,Self and Spouse
44122,0,60-80,1,1,5,2.0,5710.0,1,0,Self and Spouse
44126,0,18-40,0,5,7,1.0,2011.0,0,0,Self and Spouse
44127,0,40-60,1,2,3,1.0,3602.0,0,0,Self and Spouse
44130,1,40-60,1,1,4,7.0,2830.0,0,0,Self and Spouse
44131,0,40-60,1,1,5,1.0,4000.0,1,1,Self and Spouse
44134,0,40-60,1,5,4,1.0,7720.0,2,1,Direct Dependents
44135,0,40-60,1,5,5,1.0,8140.0,2,1,Direct Dependents
44139,1,40-60,1,1,3,6.0,2634.0,0,1,Self and Spouse
44140,0,40-60,1,1,3,1.0,7750.0,1,0,Self and Spouse
44141,0,18-40,1,5,3,1.0,3603.0,4,0,Direct Dependents
44144,0,40-60,1,1,6,1.0,5120.0,0,0,Self and Spouse
44145,0,40-60,1,1,4,1.0,1400.0,1,1,Self and Spouse
44147,0,60-80,1,5,3,1.0,7750.0,0,1,Self and Spouse
44148,0,40-60,1,5,4,1.0,3645.0,0,0,Self and Spouse
44151,0,40-60,1,5,3,1.0,4200.0,15,1,Lodgers and Non-Family Members
44154,0,60-80,1,5,3,1.0,4220.0,11,1,Lodgers and Non-Family Members
44155,0,40-60,1,3,0,1.0,4230.0,13,0,Peers and Similar Relations
44156,0,40-60,1,3,3,1.0,205.0,0,1,Self and Spouse
44157,1,18-40,1,5,3,1.0,8140.0,2,1,Direct Dependents
44159,0,40-60,1,3,3,1.0,4810.0,13,0,Peers and Similar Relations
44160,1,40-60,1,1,6,4.0,440.0,0,1,Self and Spouse
44161,1,40-60,1,1,7,1.0,710.0,1,0,Self and Spouse
44165,0,40-60,0,5,3,1.0,7700.0,13,1,Peers and Similar Relations
44167,0,40-60,0,5,3,6.0,4251.0,2,1,Direct Dependents
44168,0,40-60,0,1,5,1.0,8140.0,0,0,Self and Spouse
44169,0,18-40,0,5,4,1.0,8990.0,2,1,Direct Dependents
44177,0,40-60,1,1,6,3.0,5810.0,0,0,Self and Spouse
44178,1,40-60,1,1,6,3.0,4710.0,1,1,Self and Spouse
44184,0,40-60,1,3,4,1.0,1460.0,0,1,Self and Spouse
44187,1,60-80,1,1,4,1.0,5510.0,1,1,Self and Spouse
44190,1,40-60,1,1,5,2.0,3255.0,0,0,Self and Spouse
44191,1,40-60,1,1,4,1.0,6520.0,1,1,Self and Spouse
44194,0,40-60,1,1,4,1.0,4850.0,0,1,Self and Spouse
44195,0,60-80,1,1,4,3.0,3646.0,1,0,Self and Spouse
44198,0,80-100,1,2,4,2.0,5740.0,0,0,Self and Spouse
44199,1,40-60,1,1,6,1.0,120.0,0,1,Self and Spouse
44202,0,18-40,1,5,3,2.0,3645.0,15,0,Lodgers and Non-Family Members
44203,1,18-40,1,1,6,2.0,3255.0,0,0,Self and Spouse
44204,1,18-40,1,1,7,1.0,1460.0,1,1,Self and Spouse
44209,1,18-40,1,1,6,1.0,910.0,1,1,Self and Spouse
44210,0,18-40,1,3,4,1.0,5400.0,0,0,Self and Spouse
44214,0,40-60,1,3,4,1.0,9610.0,13,1,Peers and Similar Relations
44216,0,80-100,1,2,3,1.0,4140.0,0,0,Self and Spouse
44218,0,60-80,1,1,4,3.0,5220.0,1,0,Self and Spouse
44219,0,60-80,1,1,6,3.0,2310.0,0,1,Self and Spouse
44221,0,60-80,1,1,6,7.0,4710.0,0,1,Self and Spouse
44223,0,60-80,0,1,3,1.0,3602.0,0,1,Self and Spouse
44224,0,40-60,1,1,0,1.0,7750.0,0,0,Self and Spouse
44231,0,40-60,1,5,3,1.0,9645.0,5,0,Peers and Similar Relations
44234,1,18-40,1,1,5,1.0,8990.0,0,1,Self and Spouse
44235,1,18-40,1,1,6,1.0,5240.0,1,0,Self and Spouse
44237,1,40-60,0,1,6,1.0,1108.0,0,1,Self and Spouse
44238,0,40-60,0,1,7,1.0,5740.0,1,0,Self and Spouse
44242,0,40-60,1,3,4,1.0,530.0,0,0,Self and Spouse
44246,0,40-60,1,5,3,1.0,7750.0,0,0,Self and Spouse
44250,0,18-40,1,1,6,1.0,3930.0,0,1,Self and Spouse
44255,0,40-60,1,3,6,1.0,8030.0,0,1,Self and Spouse
44256,1,40-60,0,1,7,1.0,710.0,0,1,Self and Spouse
44257,1,40-60,0,1,7,1.0,230.0,1,0,Self and Spouse
44259,1,60-80,1,1,7,2.0,2040.0,0,1,Self and Spouse
44260,0,40-60,1,1,3,1.0,4720.0,1,0,Self and Spouse
44261,1,18-40,1,5,6,6.0,2360.0,2,0,Direct Dependents
44263,0,18-40,0,5,3,1.0,7750.0,0,1,Self and Spouse
44265,0,60-80,1,3,3,3.0,6120.0,0,0,Self and Spouse
44266,1,18-40,1,5,3,1.0,7750.0,0,1,Self and Spouse
44268,1,40-60,1,1,6,2.0,3255.0,1,0,Self and Spouse
44269,0,18-40,1,5,3,1.0,4510.0,2,0,Direct Dependents
44272,0,40-60,1,3,4,1.0,1010.0,2,1,Direct Dependents
44273,0,18-40,1,1,4,4.0,3500.0,0,0,Self and Spouse
44274,1,40-60,1,1,5,1.0,4000.0,1,1,Self and Spouse
44275,0,40-60,1,1,3,1.0,5240.0,0,1,Self and Spouse
44276,0,40-60,1,1,5,1.0,5860.0,1,0,Self and Spouse
44283,0,18-40,1,3,5,1.0,9645.0,12,0,Peers and Similar Relations
44284,0,18-40,1,3,3,1.0,4000.0,12,1,Peers and Similar Relations
44285,0,18-40,1,5,3,1.0,7925.0,13,1,Peers and Similar Relations
44287,1,40-60,1,1,6,2.0,800.0,0,0,Self and Spouse
44288,0,60-80,1,1,5,1.0,8140.0,1,1,Self and Spouse
44289,0,18-40,1,5,5,1.0,2545.0,2,0,Direct Dependents
44291,1,40-60,1,5,6,1.0,1450.0,0,1,Self and Spouse
44292,0,60-80,1,1,4,1.0,5740.0,0,0,Self and Spouse
44293,1,60-80,1,1,4,1.0,9310.0,1,1,Self and Spouse
44295,0,18-40,1,5,4,1.0,1021.0,0,1,Self and Spouse
44296,0,18-40,0,5,4,1.0,4110.0,13,0,Peers and Similar Relations
44297,1,40-60,1,1,3,1.0,9600.0,0,1,Self and Spouse
44298,0,40-60,1,1,3,1.0,5160.0,1,0,Self and Spouse
44305,0,18-40,1,5,4,1.0,3500.0,0,0,Self and Spouse
44308,1,60-80,1,1,4,1.0,530.0,0,1,Self and Spouse
44314,0,40-60,0,3,4,1.0,4965.0,0,0,Self and Spouse
44315,0,18-40,0,5,4,1.0,4220.0,2,0,Direct Dependents
44316,0,18-40,1,5,4,1.0,3430.0,0,0,Self and Spouse
44319,0,60-80,1,3,4,1.0,6730.0,0,1,Self and Spouse
44321,0,40-60,1,5,3,1.0,4700.0,0,1,Self and Spouse
44322,0,60-80,1,1,3,1.0,5160.0,0,0,Self and Spouse
44323,1,60-80,1,1,3,3.0,9110.0,1,1,Self and Spouse
44324,0,40-60,1,1,4,3.0,2545.0,0,0,Self and Spouse
44325,0,40-60,1,1,3,6.0,9130.0,1,1,Self and Spouse
44329,0,18-40,1,5,3,1.0,4020.0,11,1,Lodgers and Non-Family Members
44330,0,40-60,1,5,7,6.0,2850.0,0,1,Self and Spouse
44331,1,40-60,1,1,7,2.0,2310.0,0,0,Self and Spouse
44332,1,40-60,1,1,3,1.0,440.0,1,1,Self and Spouse
44335,0,40-60,0,1,3,1.0,9645.0,0,1,Self and Spouse
44339,0,40-60,1,5,6,1.0,4510.0,2,1,Direct Dependents
44340,0,18-40,0,5,3,1.0,4720.0,0,0,Self and Spouse
44343,0,60-80,1,1,3,7.0,205.0,0,0,Self and Spouse
44344,0,60-80,1,1,3,1.0,4655.0,1,0,Self and Spouse
44345,1,18-40,1,3,4,1.0,910.0,0,0,Self and Spouse
44347,0,40-60,1,4,4,1.0,4700.0,0,0,Self and Spouse
44348,0,18-40,1,5,3,1.0,4760.0,2,0,Direct Dependents
44349,0,18-40,1,5,3,1.0,4030.0,15,0,Lodgers and Non-Family Members
44350,0,40-60,1,1,6,1.0,20.0,0,1,Self and Spouse
44351,1,40-60,1,1,7,1.0,120.0,1,0,Self and Spouse
44352,0,18-40,1,5,4,2.0,3603.0,4,0,Direct Dependents
44353,0,40-60,1,1,5,1.0,8225.0,0,0,Self and Spouse
44354,0,40-60,1,1,4,6.0,20.0,1,1,Self and Spouse
44355,0,18-40,0,5,4,1.0,3930.0,2,1,Direct Dependents
44356,0,60-80,1,1,4,7.0,9130.0,0,1,Self and Spouse
44357,1,60-80,1,1,3,1.0,5120.0,1,0,Self and Spouse
44358,1,40-60,0,1,5,2.0,3255.0,0,0,Self and Spouse
44359,0,40-60,1,1,4,1.0,8140.0,1,1,Self and Spouse
44363,0,60-80,1,5,3,1.0,9620.0,5,1,Peers and Similar Relations
44364,1,40-60,1,1,7,3.0,2330.0,0,0,Self and Spouse
44365,1,40-60,1,1,7,7.0,120.0,1,1,Self and Spouse
44369,0,60-80,0,1,7,2.0,5860.0,1,0,Self and Spouse
44370,1,40-60,1,1,3,1.0,4800.0,0,1,Self and Spouse
44372,0,18-40,1,5,4,1.0,4220.0,2,1,Direct Dependents
44375,0,40-60,0,5,6,1.0,5000.0,6,0,Older Generation
44377,0,40-60,1,1,3,1.0,7700.0,1,0,Self and Spouse
44378,0,18-40,1,5,3,1.0,5522.0,2,0,Direct Dependents
44381,0,60-80,1,1,4,1.0,8130.0,1,1,Self and Spouse
44385,0,40-60,1,5,5,2.0,5110.0,0,0,Self and Spouse
44386,0,18-40,1,1,3,1.0,8140.0,0,1,Self and Spouse
44387,0,18-40,1,1,6,2.0,3500.0,1,0,Self and Spouse
44394,1,40-60,1,1,3,1.0,1555.0,0,1,Self and Spouse
44395,1,40-60,1,1,6,5.0,850.0,1,0,Self and Spouse
44397,1,18-40,1,1,5,1.0,1050.0,0,1,Self and Spouse
44398,1,18-40,1,1,7,2.0,2310.0,1,0,Self and Spouse
44404,0,18-40,0,5,7,1.0,2205.0,0,0,Self and Spouse
44410,0,40-60,1,4,3,1.0,4210.0,4,1,Direct Dependents
44411,0,40-60,1,1,3,7.0,205.0,0,1,Self and Spouse
44412,0,40-60,1,1,3,1.0,5740.0,1,0,Self and Spouse
44413,0,18-40,1,5,3,1.0,3603.0,2,0,Direct Dependents
44414,0,40-60,1,1,5,1.0,800.0,0,0,Self and Spouse
44416,1,40-60,1,1,5,4.0,3255.0,0,0,Self and Spouse
44417,0,40-60,0,1,3,1.0,4220.0,1,1,Self and Spouse
44418,0,18-40,1,5,3,2.0,7750.0,2,0,Direct Dependents
44421,0,40-60,1,1,5,6.0,310.0,1,0,Self and Spouse
44425,0,18-40,1,1,5,3.0,3870.0,0,1,Self and Spouse
44426,0,18-40,1,1,6,3.0,2330.0,1,0,Self and Spouse
44428,0,40-60,1,1,3,6.0,310.0,0,1,Self and Spouse
44437,0,60-80,0,3,7,2.0,230.0,13,1,Peers and Similar Relations
44438,0,40-60,1,2,4,1.0,910.0,0,0,Self and Spouse
44439,0,40-60,0,1,3,1.0,4700.0,0,1,Self and Spouse
44440,0,40-60,0,1,3,1.0,4700.0,1,0,Self and Spouse
44441,1,18-40,0,5,6,7.0,4700.0,2,1,Direct Dependents
44443,0,18-40,0,5,3,1.0,4720.0,10,1,Extended and Distant Relatives
44444,0,60-80,1,2,3,1.0,5110.0,0,0,Self and Spouse
44447,1,18-40,1,5,6,1.0,1410.0,0,1,Self and Spouse
44448,0,18-40,1,1,3,1.0,1555.0,0,0,Self and Spouse
44449,0,18-40,1,1,3,1.0,1530.0,1,1,Self and Spouse
44455,0,18-40,1,5,3,1.0,9620.0,15,1,Lodgers and Non-Family Members
